src_link,description,Micrograph_Number,micrometer_values
https://www.doitpoms.ac.uk/miclib/micrographs/small/000859.jpg,"Micrograph
859: 
Bi 60wt%, Sn 40wt%System: 
Bi-Sn, 
Composition: 
Bi 60, Sn 40 (wt%)Reflected light microscopy100 μm","Micrograph
859",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000860.jpg,"Micrograph
860: 
Bi 80wt%, Sn 20wt%System: 
Bi-Sn, 
Composition: 
Bi 80, Sn 20 (wt%)Reflected light microscopy100 μm","Micrograph
860",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000872.jpg,"Micrograph
872: 
Los Millares, Almeria, Spain. Chalcolithic (arsenical)-copper production.System: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy100 μm","Micrograph
872",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000873.jpg,"Micrograph
873: 
Los Millares, Almeria, Spain. Chalcolithic (arsenical)-copper production.System: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy200 μm","Micrograph
873",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000874.jpg,"Micrograph
874: 
Los Millares, Almeria, Spain. Chalcolithic (arsenical)-copper production.System: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy500 μm","Micrograph
874",500 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000875.jpg,"Micrograph
875: 
Los Millares, Almeria, Spain. Chalcolithic (arsenical)-copper production..System: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy500 μm","Micrograph
875",500 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000876.jpg,"Micrograph
876: 
Los Millares, Almeria, Spain. Chalcolithic (arsenical)-copper production.System: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy100 μm","Micrograph
876",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000877.jpg,"Micrograph
877: 
Los Millares, Almeria, Spain. Chalcolithic (arsenical)-copper production.System: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy500 μm","Micrograph
877",500 µm
https://www.doitpoms.ac.uk/miclib//images/tpl/uoc-logo.jpg,,,
https://www.doitpoms.ac.uk/miclib/micrographs/small/000878.jpg,"Micrograph
878: 
Nörten-Hardenberg (Goettingen) Germany. Smithing slag (hallstatt - latène)System: 
Smithing slag, 
Composition: 
Not specifiedReflected light microscopy200 μm","Micrograph
878",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000879.jpg,"Micrograph
879: 
Nörten-Hardenberg (Goettingen) Germany. Smithing slagSystem: 
Smithing slag, 
Composition: 
Not specifiedReflected light microscopy200 μm","Micrograph
879",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000881.jpg,"Micrograph
881: 
Nörten-Hardenberg (Goettingen) Germany. Smithing slag (hallstatt - latène)System: 
Smithing slag, 
Composition: 
Not specifiedReflected light microscopy200 μm","Micrograph
881",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000883.jpg,"Micrograph
883: 
Hambach forest, Germany. Medieval smithing slagSystem: 
Smithing slag, 
Composition: 
Not specifiedReflected light microscopy100 μm","Micrograph
883",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000884.jpg,"Micrograph
884: 
Monte Romero, Huelva district, Spain. Phoenician, preroman silverproduction from complex ores.System: 
Pre-Roman Ag production, 
Composition: 
Not specifiedReflected light microscopy500 μm","Micrograph
884",500 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000885.jpg,"Micrograph
885: 
Monte Romero, Huelva district, Spain. Phoenician, preroman silver production from complex ores.System: 
Pre-Roman Ag production, 
Composition: 
Not specifiedReflected light microscopy500 μm","Micrograph
885",500 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000886.jpg,"Micrograph
886: 
Maroni, Cyprus, copper slagSystem: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy500 μm","Micrograph
886",500 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000887.jpg,"Micrograph
887: 
Maroni, Cyprus, copper slagSystem: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy500 μm","Micrograph
887",500 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000888.jpg,"Micrograph
888: 
Maroni, Cyprus, copper slagSystem: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy1 mm","Micrograph
888",
https://www.doitpoms.ac.uk/miclib/micrographs/small/000890.jpg,"Micrograph
890: 
Monte Romero, Huelva district, Spain. Phoenician, preroman silver production from complex ores.System: 
Pre-Roman Ag production, 
Composition: 
Not specifiedReflected light microscopy500 μm","Micrograph
890",500 µm
https://www.doitpoms.ac.uk/miclib//images/tpl/uoc-logo.jpg,,,
https://www.doitpoms.ac.uk/miclib/micrographs/small/000891.jpg,"Micrograph
891: 
Monte Romero, Huelva district, Spain. Phoenician, preroman silver production from complex ores.System: 
Pre-Roman Ag production, 
Composition: 
Not specifiedReflected light microscopy500 μm","Micrograph
891",500 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000892.jpg,"Micrograph
892: 
Monte Romero, Huelva district, Spain. Phoenician, preroman silver production from complex ores.System: 
Pre-Roman Ag production, 
Composition: 
Not specifiedReflected light microscopy500 μm","Micrograph
892",500 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000896.jpg,"Micrograph
896: 
Monte Romero, Huelva district, Spain. Phoenician, preroman silver production from complex ores.System: 
Pre-Roman Ag production, 
Composition: 
Not specifiedReflected light microscopy200 μm","Micrograph
896",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000897.jpg,"Micrograph
897: 
Dasht-e-Kavir, Saghand - Posht-e-Badam. Copper slagSystem: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy200 μm","Micrograph
897",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000898.jpg,"Micrograph
898: 
Dasht-e-Kavir, Saghand - Posht-e-Badam. Copper slagSystem: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy100 μm","Micrograph
898",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000899.jpg,"Micrograph
899: 
Monte Romero, Huelva district, Spain. Phoenician, preroman silver production from complex ores.System: 
Pre-Roman Ag production, 
Composition: 
Not specifiedReflected light microscopy100 μm","Micrograph
899",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000900.jpg,"Micrograph
900: 
Monte Romero, Huelva district, Spain. Phoenician, preroman silver production from complex ores.System: 
Pre-Roman Ag production, 
Composition: 
Not specifiedReflected light microscopy100 μm","Micrograph
900",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000903.jpg,"Micrograph
903: 
Dasht-e-Kavir, Saghand - Posht-e-Badam. Copper slagSystem: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy200 μm","Micrograph
903",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000906.jpg,"Micrograph
906: 
Dasht-e-Kavir, Saghand - Posht-e-Badam. Copper slagSystem: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy500 μm","Micrograph
906",500 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000908.jpg,"Micrograph
908: 
Afunfun, Niger. Melilith-pyroxene-copper slagSystem: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy200 μm","Micrograph
908",200 µm
https://www.doitpoms.ac.uk/miclib//images/tpl/uoc-logo.jpg,,,
https://www.doitpoms.ac.uk/miclib/micrographs/small/000912.jpg,"Micrograph
912: 
Dasht-e-Kavir, Saghand - Posht-e-Badam. Copper slagSystem: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy100 μm","Micrograph
912",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000914.jpg,"Micrograph
914: 
Dasht-e-Kavir, Saghand - Posht-e-Badam. Copper slagSystem: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy500 μm","Micrograph
914",500 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000915.jpg,"Micrograph
915: 
Los Millares, Almeria, Spain. Chalcolithic (arsenical)-copper production.System: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy500 μm","Micrograph
915",500 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000916.jpg,"Micrograph
916: 
Dasht-e-Kavir, Saghand - Posht-e-Badam. Copper slagSystem: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy100 μm","Micrograph
916",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000917.jpg,"Micrograph
917: 
Dasht-e-Kavir, Saghand - Posht-e-Badam. Copper slagSystem: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy100 μm","Micrograph
917",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000918.jpg,"Micrograph
918: 
Dasht-e-Kavir, Saghand - Posht-e-Badam. Copper slagSystem: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy100 μm","Micrograph
918",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000919.jpg,"Micrograph
919: 
Hunsrueck mountain, Germany. Iron slagSystem: 
Fe production, 
Composition: 
Not specifiedReflected light microscopy200 μm","Micrograph
919",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000920.jpg,"Micrograph
920: 
Joldelund, Germany. Iron slagSystem: 
Fe production, 
Composition: 
Not specifiedReflected light microscopy500 μm","Micrograph
920",500 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000921.jpg,"Micrograph
921: 
Monte Romero, Huelva district, Spain. Phoenician, preroman silverproduction from complex ores.System: 
Pre-Roman Ag production, 
Composition: 
Not specifiedReflected light microscopy200 μm","Micrograph
921",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000923.jpg,"Micrograph
923: 
Dilbrecht Westerwald, Germany. Iron slagSystem: 
Fe production, 
Composition: 
Not specifiedReflected light microscopy200 μm","Micrograph
923",200 µm
https://www.doitpoms.ac.uk/miclib//images/tpl/uoc-logo.jpg,,,
https://www.doitpoms.ac.uk/miclib/micrographs/small/000928.jpg,"Micrograph
928: 
Edo time japanese swordSystem: 
Ti-Al-V, 
Composition: 
Ti, Al 6, V 4 (wt%)Reflected light microscopy2 mm","Micrograph
928",
https://www.doitpoms.ac.uk/miclib/micrographs/small/000929.jpg,"Micrograph
929: 
Edo time japanese swordSystem: 
Ti-Al-V, 
Composition: 
Ti, Al 6, V 4 (wt%)Reflected light microscopy200 μm","Micrograph
929",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000931.jpg,"Micrograph
931: 
Afunfun, Niger. Melilith-pyroxene-copper slagSystem: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy200 μm","Micrograph
931",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000932.jpg,"Micrograph
932: 
Nörten-Hardenberg (Goettingen) Germany. Smithing slag (hallstatt - latène)System: 
Smithing slag, 
Composition: 
Not specifiedReflected light microscopy500 μm","Micrograph
932",500 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000934.jpg,"Micrograph
934: 
Experimental iron production, Ph. Andrieux, ParisSystem: 
Fe production, 
Composition: 
Not specifiedReflected light microscopy500 μm","Micrograph
934",500 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000935.jpg,"Micrograph
935: 
Dasht-e-Kavir, Saghand - Posht-e-Badam. Copper slagSystem: 
Fe-C-X, 
Composition: 
Fe, C 0.4, Ni 1.3, Cr 0.65, Mo 0.65 (wt%)Reflected light microscopy2 mm","Micrograph
935",
https://www.doitpoms.ac.uk/miclib/micrographs/small/000937.jpg,"Micrograph
937: 
Fernando Lopez (Sierra Alhamilla), Almería, SpainSystem: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy500 μm","Micrograph
937",500 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000938.jpg,"Micrograph
938: 
Fernando Lopez (Sierra Alhamilla), Almería, SpainSystem: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy100 μm","Micrograph
938",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000940.jpg,"Micrograph
940: 
Morro-de-Mezquitilla, Malaga, Spain. Iron smithing slagSystem: 
Smithing slag, 
Composition: 
Not specifiedReflected light microscopy500 μm","Micrograph
940",500 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000941.jpg,"Micrograph
941: 
Nakhlak, Central Iran. Lead production slagSystem: 
Pb, 
Composition: 
Not specifiedReflected light microscopy500 μm","Micrograph
941",500 µm
https://www.doitpoms.ac.uk/miclib//images/tpl/uoc-logo.jpg,,,
https://www.doitpoms.ac.uk/miclib/micrographs/small/000942.jpg,"Micrograph
942: 
Kupferberg, Fichtel mountain, Germany. Speiss from copper productionSystem: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy500 μm","Micrograph
942",500 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000943.jpg,"Micrograph
943: 
Lead tube, recentSystem: 
Pb, 
Composition: 
Not specifiedReflected light microscopy500 μm","Micrograph
943",500 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000944.jpg,"Micrograph
944: 
Monte Romero, Huelva district, Spain. Phoenician, preroman silverproduction from complex ores.System: 
Pre-Roman Ag production, 
Composition: 
Not specifiedReflected light microscopy200 μm","Micrograph
944",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000948.jpg,"Micrograph
948: 
Experimental hammerscale, Denig, Kaiserslautern, GermanySystem: 
Smithing slag, 
Composition: 
Not specifiedReflected light microscopy100 μm","Micrograph
948",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000953.jpg,"Micrograph
953: 
Afunfun, Niger. Melilith-pyroxene-slagSystem: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy200 μm","Micrograph
953",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000954.jpg,"Micrograph
954: 
Afunfun, Niger. Melilith-pyroxene-copper slagSystem: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy200 μm","Micrograph
954",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000955.jpg,"Micrograph
955: 
Afunfun, Niger. Melilith-pyroxene-copper slagSystem: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy100 μm","Micrograph
955",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000956.jpg,"Micrograph
956: 
Carthage, smithing slag, phoenicianSystem: 
Smithing slag, 
Composition: 
Not specifiedReflected light microscopy500 μm","Micrograph
956",500 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000957.jpg,"Micrograph
957: 
Kupferberg, Fichtel mountain, Germany. Speiss from copper productionSystem: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy200 μm","Micrograph
957",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000958.jpg,"Micrograph
958: 
Kupferberg, Fichtel mountain, Germany. Speiss from copper productionSystem: 
Cu production, 
Composition: 
Not specifiedReflected light microscopy100 μm","Micrograph
958",100 µm
